PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CRYOGENIC SUBMERGED PUMP,,STERLING FLUID SYSTEM,UK
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,LIQUID RING VACUUM PUMP,,ELMOELMO,GERMANYGERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,LIQUID RING VACUUM PUMP,,VACUUM PARS INDUSTRIES,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,LIQUID RING VACUUM PUMP,,DE LAVAL INTERNATIONAL AB,SWEDEN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,LIQUID RING VACUUM PUMP,,FLOWSERVE CORPORATION,USA / W. EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,LIQUID RING VACUUM PUMP,,ENSIVAL,UK / FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,DICKOW,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,EBARA FLUID HANDLING,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,ELMO,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,HIBON,FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,KLAUS UNION (MAGNETIC DRIVEN),GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,KSB,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,LEDERLE-THERMETIC PUMPEN GMBH,THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,NIKKISO,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SEAL LESS PUMP,,SUNDYNE HMDSUNDYNE HMD,UKUK
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,JET PUMP,,KAMAT,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,ATLAS–COPCO,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,DRESSER RANDDRESSER RAND,FRANCEFRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,ELLIOT / EBARA,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,HAVAYAR,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,HITACHI,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,INGERSOL RAND,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,KAWASAKI HEAVY INDUSTRY,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,KOBELCO,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,MAN DIESEL & TURBO SE,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,MITSUBISHI HEAVY INDUSTRIES,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,OIL TURBO COMPRESSOR CO. (OTC),IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,SIEMENS,GERMANY / THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL / AXIAL COMPRESSOR,,MAPNA TURBINE ENGINEERING AND MANUFACTURING COMPANY (TUGA),IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,BURCKHARDT,SWITZERLAND
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,BURTON CORBLINBURTON CORBLIN,FRANCEFRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,HITACHI,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,HOWDEN THOMASSEN COMPRESSORS,THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,INGERSOL RAND,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,JSW (JAPAN STEEL WORK),JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,KOBELCO,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,LEOBERSDORFER MASCHINENFABRIK (LMF),AUSTRALIA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,MAN DIESEL & TURBO SE,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,NEUMAN & ESSER,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,SIAD MACCHINE IMPIANTI,ITALY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,RECIPROCATING COMPRESSOR,,SIEMENS,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,HAVAYAR,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,ALSTOM (GEC-ALSTOM),FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,ATLAS COPCOATLAS COPCO,GERMANY / SWITZERLANDGERMANY / SWITZERLAND
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,COMP AIR,UK
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,DRESSER-RAND,FRANCE / W. EUROPE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,GHH,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,KOBELCO,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,MAN DIESEL & TURBO SE,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,SCREW COMPRESSOR,,MYCOM,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,LIQUID RING TYPE COMPRESSOR,,PARS VACUUM,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,LIQUID RING TYPE COMPRESSOR,,HIBON,FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,LIQUID RING TYPE COMPRESSOR,,ELMO,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,LIQUID RING TYPE COMPRESSOR,,SHIN NIPPON MACHINERY CO.LTD,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,LOBE COMPRESSOR,,HIBONHIBON,FRANCEFRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,LOBE COMPRESSOR,,REIMELT,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,COMPRESSOR,CENTRIFUGAL HIGH SPEED COMPRESSOR,,KAVOSH SANAT TOOS,IRAN
